Geneid	Length
57271	1010
57270	1868
57269	1679
100042372	330
667441	417
633740	343
667449	338
671652	337
436539	341
100042410	337
627394	338
100042419	335
277146	340
382180	341
667476	337
671927	336
667481	338
100101486	332
100042444	348
640196	343
627273	329
100043177	341
640931	323
630415	364
436468	349
100042470	338
328482	340
100042479	328
100043197	338
100038850	338
667542	342
667547	331
100043214	364
100101491	342
100043202	343
667574	220
195296	329
667583	346
385047	335
320734	334
667596	337
667604	337
547329	326
639655	338
634322	361
636127	340
279872	339
100126451	336
667626	333
620297	341
100042560	343
667635	329
100043218	341
100042568	331
100043204	364
100126452	352
100042574	334
667660	330
100042579	331
100126454	277
100043270	344
100043274	340
667681	347
100042593	331
193574	364
547424	352
100043282	343
279882	340
100042607	331
100042614	347
100126456	368
100126457	341
547328	337
100126458	337
100126459	350
100126460	331
100043308	361
634132	332
100126462	334
328483	338
547420	337
100126463	339
386450	341
674098	307
627324	337
100126464	338
667765	333
100126465	344
100126466	343
630061	329
630086	341
100126469	331
436467	364
386446	352
436479	330
100126471	328
100043322	344
654836	347
638566	331
667567	451
436545	349
320898	343
630461	338
100113414	331
21507	347
100113413	368
213480	341
432910	336
193587	337
195297	350
100113412	331
547330	361
211027	343
219060	328
627777	341
547427	328
547428	341
100101940	332
627813	337
100101942	348
320913	348
100114901	345
100114902	9
100114904	16
100115376	51
100118398	59
100123473	1105
626545	349
100124293	62
100124294	63
100124295	63
100124296	63
100124335	66
100124336	66
100124338	63
100124339	59
100124340	61
100124341	55
100124342	61
100124343	60
100124344	61
100124345	57
100124346	64
100124347	55
100124348	61
100124349	63
100124351	62
100124352	60
100124354	65
100124355	58
100124356	57
100124357	66
100124358	57
100124359	59
100124360	60
100124361	65
100124362	59
100124363	60
100124364	57
100124365	56
100124366	60
100124367	60
100124368	57
100124369	58
100124370	61
100124371	66
100124372	63
100124387	61
100124388	60
100124390	57
100124391	59
100124392	59
100124393	58
100124396	59
100124397	62
654839	62
100124398	63
100124399	66
654838	66
100101484	927
13135	3735
105501	2749
18348	1030
69089	2534
20540	2506
68836	412
17387	2597
65107	3013
140743	1887
27374	2641
219072	1587
16475	3503
74359	2585
19173	871
751525	109
73902	4247
239096	2728
56215	4967
75913	1461
58248	1889
110794	1238
50934	4034
239099	5827
105651	1852
12050	3461
54196	1793
59049	2294
13644	3571
140806	1064
67272	890
17888	6079
387204	83
791403	828
140781	6054
100124433	77
68966	1201
239102	8725
432855	2487
105663	2839
11766	2673
319984	4489
71412	1273
667952	531
28200	1658
268747	4598
12891	2289
18185	2468
100038376	4874
74551	3400
28199	2703
68680	912
19186	977
85308	805
19188	977
268749	3381
16391	2688
56739	2055
75751	3611
74140	2516
100861981	382
71099	1420
67881	1802
18002	602
105446	1544
28113	1739
21816	3006
56187	2547
52585	1471
67842	3828
12684	1176
57260	1439
16995	1392
104110	3395
56532	1965
73181	4019
277154	7413
56410	4723
219094	3876
654795	1227
17228	1076
17223	793
545055	947
545056	1189
17224	1028
17232	2000
17225	971
17227	990
17231	839
13035	1002
14942	923
14941	937
14944	910
245839	954
14943	909
14940	934
14939	1418
192113	3951
100038506	2719
30054	5148
219103	4363
328417	6391
75339	2939
100503823	2171
66645	2375
219105	5541
100503842	1225
76007	6876
432860	2385
14611	1411
14619	2404
14623	2476
68631	1410
668090	392
21821	3079
239114	1222
68043	836
67518	532
57258	3456
100862055	503
50523	5554
20220	3458
100526476	64
219114	2260
67840	2321
75965	5173
68514	2310
14180	4139
67932	1067
380907	626
71330	3903
628693	898
219131	1354
236451	1163
219132	2686
628705	1590
239122	3034
69008	3037
71891	4128
219134	3146
50769	3685
71844	2394
751526	110
219135	3837
72125	2718
100862065	1269
219140	7517
239126	1903
100504019	351
70478	3582
29820	4777
50720	3343
24053	3515
100046950	1052
67355	798
219144	1482
68177	2077
16648	4167
75349	677
66674	1690
66597	1699
668253	1694
328424	1832
100504051	1237
387134	93
387174	84
100316771	119
239133	1332
67153	1457
239134	2717
545062	725
629059	3557
319433	1402
18130	4998
71000	891
268752	2011
432867	445
654465	359
654458	408
73670	1002
619548	614
72609	1746
13030	4743
14137	2863
382913	1914
14463	3393
12143	2475
219148	4235
58865	1881
210376	2408
219149	2538
100124452	79
72400	1351
20680	3266
67750	1033
271209	6759
71037	1015
100504162	959
78176	865
73382	1023
110265	1937
78271	3011
268755	4039
387233	85
100526520	87
16554	5603
219150	2931
210925	2709
54616	5978
14365	12742
50759	1229
380912	4229
18155	2157
74195	3042
100503545	2567
71145	5596
52033	1646
71988	2899
67179	2227
68584	1173
219151	3405
100504279	652
12759	1808
268756	2265
11495	2551
13850	2035
110902	3527
19229	4034
100043676	4552
69303	771
66854	3684
56471	1232
100504326	557
11549	4137
791407	1887
12934	4432
432870	2156
239157	4518
12177	3237
71978	4037
13592	4342
628416	2018
73977	776
100038671	1888
108912	3932
105440	3307
14714	522
68813	10335
18039	2009
18040	3230
100043072	1851
11500	3469
58860	2412
13522	3863
20855	3743
73554	569
18092	1156
18095	3137
67712	4162
239167	3001
100504477	521
67464	3084
100504489	1650
100862072	2421
100862085	633
100504453	4540
100862375	3734
94352	5180
791405	3827
71843	1725
105513	2706
21933	3179
246710	5231
73523	1252
13655	1416
57784	1727
219158	3705
268759	1986
213019	1651
20410	2914
19057	1948
213053	5208
57746	4913
67065	2156
723838	82
105653	2789
12153	4454
20389	804
213469	3181
72549	1670
15460	5482
213484	3716
239170	4034
13829	4910
14171	1687
100861616	887
328440	997
65246	15118
13449	1717
73648	1357
14586	3462
100043132	677
74667	1548
675947	4074
319448	6136
668489	1288
70086	1802
105670	3857
19645	4625
751541	89
67168	2468
16432	1773
100504566	2920
67381	1304
214254	2592
20916	2108
100503116	767
74425	1660
15558	2971
13885	1618
380916	4707
100038618	1669
100043169	1456
271221	2651
70859	2519
18826	4337
100043176	932
56373	1477
67302	6151
380918	905
67926	1836
75272	869
338337	4222
67554	1706
100043189	1363
22070	894
100038852	313
100303751	112
68705	1467
668504	1001
67516	3015
67467	5448
27275	3974
21807	5160
100503222	1966
75789	1658
72661	1039
73272	868
210808	2419
108811	1721
239188	3555
100043755	514
629678	1163
380920	1354
66148	648
108670	2322
100502638	2210
219170	2238
100316715	106
21943	2235
219181	9416
380921	4161
219189	7195
105590	2751
100861718	340
66214	914
66897	3875
211253	1862
211255	4529
432879	2982
22380	3452
13709	4217
67955	1951
16840	1436
73989	1080
791080	98
18530	4003
100038734	3389
380924	1640
219228	9509
319903	2056
75155	622
56419	3516
219249	6139
219257	5237
328451	3224
74967	1479
211712	5525
100502750	3774
66732	1156
93688	4048
13134	5225
76789	2256
77744	2293
72662	3722
52023	4230
12224	1728
546623	297
16597	5742
76627	1862
210789	6641
100502869	2500
66200	875
50933	930
380928	6104
239217	6057
100628599	84
71264	1061
16365	2588
211286	2447
50789	4264
105689	15233
64929	3053
105439	2743
70898	3091
13618	4037
73877	3132
320671	4192
18996	3801
72486	3456
320249	2663
100502987	3691
74213	4105
76273	2432
71362	1016
74864	602
380930	4956
24064	2087
621364	684
212085	3083
73631	742
100043809	684
668736	684
668738	684
668739	684
621487	684
668743	684
100043811	684
621499	684
100043814	684
668742	684
76965	4252
239250	4242
622052	684
75409	4807
192885	2729
75822	1895
723905	84
387135	96
723891	82
387139	107
751527	87
75957	2339
751549	80
103978	2885
75088	561
23888	6762
100503703	2730
13190	2263
76355	2265
58245	2877
223227	3798
668814	622
73306	893
239273	5895
58187	1446
66573	4476
100037258	5190
66435	6514
50787	1784
75432	439
239283	3732
105559	4553
100503814	770
76108	4174
100862014	669
70572	4595
223254	4857
320268	5266
223255	2574
56643	3123
105445	8881
68889	2154
110168	1310
321019	2942
223262	915
319727	2711
68059	3062
69634	1241
68245	468
328479	2541
65100	2383
69248	1149
22772	2967
100038380	1593
110821	2603
223267	1079
654799	3595
70551	3390
380934	2281
338370	7115
223272	2357
14169	3442
69393	423
20363	2216
100039139	798
14600	4425
106052	3446
106064	5084
328489	3526
414066	4622
67041	3482
100862317	649
239318	1896
12274	2841
223825	5232
109828	2709
239319	4531
67281	867
100302529	60
105787	4655
67515	1832
19219	2966
71432	1166
13132	4631
12279	1767
23880	2677
78757	9314
18414	4835
16880	10333
268780	4778
14573	3509
545085	2151
665556	741
170762	6404
73692	10469
71175	8965
20512	4206
223332	3961
68646	3732
27401	6197
320506	3046
100505224	608
105887	2250
223337	2196
75568	946
16197	3210
320277	2995
19116	13415
268782	1825
78244	2053
67832	2654
19355	1500
100862295	541
75777	1931
75646	5009
100038608	3468
75259	4350
100502601	870
81799	2569
17117	2575
22293	2983
239336	4252
239337	6234
110960	2636
18162	6927
381002	757
73339	840
20024	3321
22763	4596
100316684	83
100040052	321
268783	4518
66629	2608
68070	13413
100862396	1265
669751	207
77877	5474
14000	4571
12563	2632
12565	2903
70886	2309
320873	3405
64833	1537
215654	5639
545091	1165
320865	2744
100040529	2057
223413	1941
100862086	485
70350	1855
432939	2882
17909	8098
66270	3346
52521	2803
211147	1547
448987	4616
622531	2490
100038662	1406
11732	3498
223431	1897
791293	3127
432940	1491
223433	3068
223435	11497
328516	3433
110082	15616
100628607	74
18163	5947
73784	804
223453	1481
67434	8600
252967	910
223455	6236
69574	1041
12465	1769
68073	1166
57254	1006
100616095	1483
66835	88
20356	10809
15529	3313
54381	2013
73486	731
75880	1006
239364	4009
67154	3680
100503407	1497
114128	1897
17181	3520
77358	572
19946	629
239368	2376
15473	994
67724	3393
223473	3825
71637	1096
16539	4360
56274	2911
107587	1710
100126269	731
666173	13371
100316736	88
100124469	78
12864	503
626596	4008
78803	4035
17749	619
26942	3219
30945	4276
68839	2480
66696	2695
18458	2820
22631	3926
100505062	1257
100038735	2047
100862212	488
68036	4417
100503499	1130
252973	4947
52589	4051
100503538	1826
74892	587
382985	4513
100041478	522
70790	9790
100503601	687
18285	1105
21847	3045
54375	5028
69679	621
66335	2098
118452	2315
14368	4140
68588	1164
69906	2945
223499	1542
116838	7940
75766	1993
64705	2884
100503072	2594
239393	4064
105976	1868
328531	2053
432945	1459
22762	4974
170719	5074
100503540	2387
223513	1762
11600	4078
100503767	2214
239405	3340
16341	1541
100038728	668
66736	1245
239408	1472
22045	3976
67429	3447
223527	2429
192190	12750
55960	1564
319613	3602
69659	862
239410	3350
432950	342
67498	4496
71120	855
74726	1298
75281	1185
239420	13022
83925	10204
100316685	90
100502643	1874
68135	1228
78581	2917
19357	3605
239435	1348
239436	1906
100039748	726
69790	871
14042	3464
100503094	3793
320679	934
100628567	75
665097	1222
18383	2818
383032	405
239447	4587
105853	2775
18133	2366
18606	3398
100862169	768
319944	5033
72107	1309
100503794	935
97998	3437
12818	6448
73334	817
68537	786
105837	4451
20649	2153
15117	4244
594843	485
210463	2368
387609	4374
319829	4025
67819	3145
100504341	1571
210544	4206
239463	2089
75758	1309
22770	5212
70472	5683
76773	1324
67731	6936
268807	2212
69787	1162
210998	5621
631797	5672
74868	3644
546638	540
68260	4133
75841	4348
69694	1366
100502741	896
66218	651
211401	5140
100416830	1098
20775	2748
223593	4018
68501	3283
211770	4026
100503021	1861
71088	1753
399603	5563
320469	5130
117586	1823
432956	2513
17869	2399
19296	3074
67552	1911
432958	632
73994	1125
83492	2382
78462	813
331063	2312
74236	1133
270328	2142
665769	1025
74548	2084
74460	1930
223601	3800
100861767	521
13196	4582
71603	2805
11514	5039
76740	5210
18256	1799
654498	2262
110862	2878
54562	2084
213068	2931
239510	6670
21819	8437
20491	2886
22402	5022
17988	2890
100040667	3197
20442	5784
69334	1039
380993	4468
387226	96
387228	82
13992	1894
100504454	570
100503580	4789
70363	4623
69700	6128
100503602	481
223604	1209
76510	7476
353342	4721
100041120	207
93696	851
239528	8031
100861801	692
14083	4991
387169	68
100040929	870
105841	5299
106068	4775
100503661	1549
239530	2141
19245	4619
268816	2242
100041273	454
100503729	708
107831	6227
69439	3549
11838	3057
16469	5529
66769	1214
72373	856
223626	1488
57277	525
68311	492
69462	464
23936	3952
17068	691
78725	1594
76486	773
625599	895
15202	803
110115	2398
13072	1625
67038	1887
17069	2301
57248	878
110454	828
17067	1647
100041546	801
546643	772
546644	405
223631	1470
17071	877
100041107	495
105892	857
23934	1368
68453	797
22701	3737
100503873	2847
72665	1766
72960	1895
14787	2286
378435	1080
223642	3338
100861886	367
69146	1776
223645	2169
223646	1890
66656	2847
105734	4801
66194	1353
22122	1312
78834	2486
69020	1816
223648	2414
332110	1930
105732	4628
432964	1123
105782	5547
67959	1960
223649	2496
223650	11474
271278	2640
100503893	240
18810	17515
100316774	63
671535	3395
66168	1693
100038659	971
74281	1605
100526548	90
100503915	1823
75475	3970
109075	1789
14731	2036
66445	1194
106025	1733
68877	1749
59053	1967
73542	1514
223658	6983
12181	2476
20289	1136
15499	2018
13350	1755
170729	4010
666504	858
30840	1719
52710	2700
268822	2035
94230	4516
72027	2226
66914	885
72749	4207
54151	2425
16581	3143
100861904	462
14106	1208
73062	2623
76282	1750
69572	2169
79456	3922
223664	2277
378937	1904
223665	1821
223666	4587
71591	3514
223669	2755
66398	998
26961	862
239546	2298
117171	1092
17189	1252
71939	3359
93686	7358
100042318	135
75761	2392
223672	1573
278679	2227
245282	3033
626615	1132
108956	2044
76409	553
328561	1986
666661	8431
328563	2057
666348	2227
71898	1595
239552	1838
17886	7371
56551	1282
239554	4891
55944	1910
